Amplitude Error Setpoint: 0.25(V)
Drive Frequency(kHz), Amplitude Error(V), Phase(º)
270.53 0.029968 -70.203
270.54 0.026398 -70.999
270.54 0.023407 -71.642
270.55 0.019257 -72.301
270.55 0.01712 -72.911
270.56 0.012512 -73.526
270.56 0.0097961 -74.301
270.57 0.0065308 -74.877
270.57 0.0027466 -75.542
270.58 -3.0518e-005 -76.064
270.59 -0.0036011 -76.696
270.59 -0.0062256 -77.289
270.6 -0.0098572 -77.877
270.6 -0.012604 -78.53
270.61 -0.015869 -78.959
270.61 -0.018768 -79.607
270.62 -0.021362 -80.222
270.62 -0.02478 -80.695
270.63 -0.028015 -81.26
270.63 -0.030853 -81.771
270.64 -0.033234 -82.326
270.64 -0.03653 -82.815
270.65 -0.039063 -83.441
270.65 -0.042084 -83.842
270.66 -0.044281 -84.359
270.66 -0.047852 -84.919
270.67 -0.049896 -85.199
270.67 -0.052765 -85.984
270.68 -0.054871 -86.221
270.69 -0.058105 -86.77
270.69 -0.060089 -87.116
270.7 -0.062347 -87.501
270.7 -0.065155 -87.803
270.71 -0.068115 -88.231
270.71 -0.070526 -88.671
270.72 -0.072632 -89.022
270.72 -0.074829 -89.654
270.73 -0.077271 -89.874
270.73 -0.078796 -90.203
270.74 -0.081818 -90.56
270.74 -0.083984 -90.901
270.75 -0.086212 -91.285
270.75 -0.088043 -91.604
270.76 -0.090393 -91.912
270.76 -0.092041 -92.582
270.77 -0.094757 -92.532
270.78 -0.096771 -92.851
270.78 -0.097931 -93.433
270.79 -0.10056 -93.576
270.79 -0.10226 -93.499
270.8 -0.10428 -93.988
270.8 -0.10641 -94.312
270.81 -0.108 -94.878
270.81 -0.11008 -94.933
270.82 -0.1116 -94.966
270.82 -0.11279 -95.081
270.83 -0.11511 -95.356
270.83 -0.11688 -95.779
270.84 -0.1181 -95.812
270.84 -0.12009 -96.053
270.85 -0.12128 -96.328
270.85 -0.12271 -96.4
270.86 -0.12469 -96.603
270.86 -0.12613 -96.773
270.87 -0.12808 -97.064
270.88 -0.12927 -96.998
270.88 -0.13058 -97.355
270.89 -0.13251 -97.306
270.89 -0.1337 -97.498
270.9 -0.13528 -97.646
270.9 -0.13641 -97.718
270.91 -0.13757 -97.894
270.91 -0.13867 -97.679
270.92 -0.13995 -98.08
270.92 -0.14127 -97.949
270.93 -0.14349 -98.498
270.93 -0.14346 -98.344
270.94 -0.14511 -98.421
270.94 -0.14664 -98.372
270.95 -0.14767 -98.339
270.95 -0.14847 -98.366
270.96 -0.1499 -98.514
270.96 -0.15057 -98.575
270.97 -0.15161 -98.685
270.98 -0.15326 -98.569
270.98 -0.15396 -98.322
270.99 -0.1554 -98.421
270.99 -0.15656 -98.251
271 -0.15662 -98.509
271 -0.1582 -98.174
271.01 -0.15894 -98.558
271.01 -0.15997 -98.52
271.02 -0.16077 -98.492
271.02 -0.16171 -98.498
271.03 -0.16251 -97.949
271.03 -0.16266 -98.454
271.04 -0.16489 -98.097
271.04 -0.16498 -98.207
271.05 -0.16559 -97.96
271.05 -0.16586 -97.795
271.06 -0.16785 -98.053
271.07 -0.16757 -97.861
271.07 -0.16888 -97.767
271.08 -0.16846 -97.57
271.08 -0.16992 -97.251
271.09 -0.17032 -97.767
271.09 -0.17139 -97.267
271.1 -0.17215 -96.855
271.1 -0.17273 -97.322
271.11 -0.17279 -96.894
271.11 -0.17422 -97.125
271.12 -0.17422 -96.438
271.12 -0.1748 -96.619
271.13 -0.17465 -96.251
271.13 -0.17557 -96.581
271.14 -0.17612 -96.163
271.14 -0.17615 -95.68
271.15 -0.17746 -95.889
271.15 -0.17737 -96.29
271.16 -0.17841 -95.268
271.17 -0.17874 -95.62
271.17 -0.17886 -95.273
271.18 -0.17993 -95.691
271.18 -0.18027 -94.971
271.19 -0.18051 -94.471
271.19 -0.18066 -95.054
271.2 -0.18094 -94.537
271.2 -0.18192 -94.471
271.21 -0.1813 -94.823
271.21 -0.18259 -94.301
271.22 -0.18259 -93.95
271.22 -0.18326 -94.378
271.23 -0.18323 -94.164
271.23 -0.18338 -94.114
271.24 -0.18344 -93.961
271.24 -0.18396 -93.439
271.25 -0.18375 -93.823
271.26 -0.18445 -93.873
271.26 -0.18539 -93.318
271.27 -0.1846 -93.131
271.27 -0.18518 -92.653
271.28 -0.18539 -92.9
271.28 -0.18546 -92.648
271.29 -0.18604 -92.604
271.29 -0.18625 -92.653
271.3 -0.186 -92.285
271.3 -0.18661 -92.51
271.31 -0.18665 -92.379
271.31 -0.18692 -91.653
271.32 -0.18671 -91.851
271.32 -0.18723 -91.725
271.33 -0.18692 -92.477
271.33 -0.1868 -91.752
271.34 -0.18738 -91.785
271.34 -0.1882 -91.533
271.35 -0.18747 -90.698
271.36 -0.18832 -91.329
271.36 -0.1882 -91.263
271.37 -0.18839 -91.154
271.37 -0.18808 -91.263
271.38 -0.18887 -90.758
271.38 -0.18878 -90.577
271.39 -0.18839 -90.659
271.39 -0.18851 -91.384
271.4 -0.18884 -90.67
271.4 -0.18893 -90.39
271.41 -0.18857 -90.22
271.41 -0.18927 -90.049
271.42 -0.1889 -89.841
271.42 -0.18939 -89.923
271.43 -0.18954 -90.582
271.43 -0.18936 -90.192
271.44 -0.18973 -90.071
271.45 -0.18893 -90
271.45 -0.18924 -90.187
271.46 -0.18912 -90.187
271.46 -0.18958 -89.984
271.47 -0.18945 -89.687
271.47 -0.1897 -90.264
271.48 -0.18924 -90.22
271.48 -0.1889 -89.429
271.49 -0.18954 -90.461
271.49 -0.18976 -89.39
271.5 -0.19009 -89.863
271.5 -0.18921 -89.725
271.51 -0.18948 -89.643
